"","Rating","Text"
"486",4.5,"  Better than the last jedi"
"487",4.5,"  Really good movie. I wasn't expecting much and was pleasantly surprised."
"488",0.5,"  Weird sexual innuendo that was unnecessary Movie is targeting kids but made me and my family uncomfortable."
"489",4,"  Definitely worth watching twice, this movie is just so much fun !"
"490",5,"  Top 10 favorite of the year"
"491",4,"  So funny, it makes up for the poor story-line. Making fun of video games and awkward teenagers, this film is a ride you can enjoy."
"492",4,"  Well worth the watch other than the needless preoccupation with private body parts."
"493",5,"  The Rock+Kevin Hart+Jack Black= A hilarious action movie you shouldn't miss. This movie is wicked, suspenseful, and down right laugh out loud funny. People may say the first Jumanji is better, but they clearly haven't seen Kevin Hart ride an elephant. I say you should heading out the door right now to what I believe is one of the best comedies of 2017."
"494",5,"  Hilarious family movie. Fantastic sequel to the original. Must see. Film for all ages."
"495",5,"  An excellent 90s throwback flick. Met all my expectations, though I will admit they weren't super-high going in. With that said, it did not disappoint and was well worth the price of admission."
"496",5,"  Kevin Hart & the rock are amazing together"
"497",4,"  The cast is overshadowed by the incredible Karen Gillan whose skills are just getting acknowledged."
"498",3.5,"  fun movie good fun easy."
"499",5,"  Fun and funny, a great remake."
"500",3.5,"  Nice watch for when you have friends around. An easy movie to laugh at because of it's characters. They did a great job with casting. I don't usually like Jack Black, but I liked him in this movie. Seeing Nick Jonas was quite a surprise."
"501",4,"  totally fun, saved by The Rock"
"502",3.5,"  Not as magical as the original, but this has an extra dimension through the way the characters become different people inside the game.That allows for some ""deep"" readings of subtext... if you are so inclined especially around the Jack Black character.A fin trip, exciting but not about to scare the kids."
"503",4,"  I must admit that I enjoyed the film a lot. I wasn't expecting that at all and that's the reason why I ended up not watching it at the cinema. If I hadn't seen it with my own eyes no one's positive opinion would have convinced me to go to the cinema. I am just such a fan of the original - I grew up with it - that I could think of absolutely no plausible connection between the original and a stand-alone sequel"" with The Rock, whom I actually like a lot, that didn't make the second one a really bad film made just for profit. With that said, I was pleasantly surprised and I hope you too!"
"504",4,"  This turned out to be a much funnier movie than I expected. The plot as a whole was so boring and formula that it could have been written by a computer - but there were these scenes nestled inside that were incredibly funny, with sharp, witty dialogue, well thought out characters, and excellent performances. Jack Black in particular was stellar - it was as if he was born to play the role of a fourteen year old girl."
"505",5,"  Love it, super funny."
"506",1,"  Couldn?t be bothered to watch it to the end."
"507",4,"  It seems it really is possible to make a good game movie."
"508",5,"  One of Dwayne Johnson's best performances"
"509",5,"  Such a great movie. Love the artwork, music, cast, & story."
"510",5,"  love this Movie, saw it two times! went in the first time not expecting much but i loved it, so did my grandma and gramps"
"511",5,"  Fantastic movie that honors the original while pushing new growth."
"512",5,"  Of of the best movie I've seen in years. Laugh out loud funny and great characters & action. Perfectly entertaining 10/10 would recommend it."
"513",4.5,"  Jumanji was good fun and I'd like to see it again"
"514",2,"  I've never seen a movie that has used every trope in the book. Good job on that!"
"515",3,"  i wished it wasnt called Jumanji because the original is quite a unique masterpiecebut the cast did well, Jack Black was perfect in every way. worth watching but nothing to remember"
"516",3,"  Do not take it seriously.the cast had a lot of fun with this, and I did, too. but remember it is essentially people in a live action video game. if you expect serious realism, you will be left out of the entertainment."
"517",3,"  Terrible intro, but fun movie. Boring end."
"518",3.5,"  Great movie, I do wish they had kept this a little more pre-teen friendly. The 10 year Olds would have enjoyed, without the girl turns to boy stuff, IMHO this was gratuitous, there was no need."
"519",1,"  The movie lacks any comedy and uses the same jokes that are lays used in a rock and Kevin hart movie. ie. ""Kevin Hart is short"", ""I'm the rock: a tough guy"". The best part about this movie was Jack Black who stole every scene he was in. He gave me the my only real laugh of the entire film. The movie has a hobble script and the directing is nothing new or special."
"520",5,"  Great cast and funny"
"521",3,"  Jumanji played to its casts (sometimes overdone) strengths in a way that was still consistently grounded in its premise."
"522",2,"  Didn't love this. Didn't hate it. Kept me somewhat entertained but ultimately forgettable."
"523",4,"  Super fun movie with great comedy and chemistry among the cast... Good action and wonderful FX. I actually liked it better than the original (I realize this is probably blasphemy to many fans)."
"524",5,"  Silly over the top fun."
"525",5,"  Epic! Dwayne Johnson & Karen Gillan were the best parts of the movie."
"526",1,"  really terrible. i laughed here and there. jack black was surprisingly decent, considering i normally hate him. but there are two reasons i hated this movie. 1) it was barely funny. so many parts were glaringly unfunny, jokes that don't land and have me straight-faced or worse, rolling my eyes. 2) so many ridiculously cheesy moments. cringe-worthy omg moments. laughing at how bad it is moments, you can do it, believe in yourself moments. smh. and some stuff made no sense. the villain use completely useless even tho i like the actor and he has proven he can be a great villain like in boardwalk empire. and the action was also completely useless nonsense. i'm not even talking about the super strength and stuff, i didn't mind that. but some of the other action scenes, omg, like... i basically checked out with like 20 minutes left, and i didn't even care to finish it (1 viewing)SPOILERS... the stampede helicopter chase, smh"
"527",5,"  Loved it becoz Kevin Hart got the best parts"
"528",5,"  This is one of my favorite films to release in 2017"
"529",5,"  More fun than I expected. The whole theater laughed out loud over and over again. So great!"
"530",3,"  Jumanji: Welcome to the Jungle is an entertaining movie that picks up where the original left off, albeit this time as a comedy. While overall I found it enjoyable, the movie did often forget that it was a Jumanji film, and the e them play in other films. Hart is still funny playing himself, but the real stars are the other Dwayne Johnson who plays a shy and insecure boy (compared to buff an confident), Jack Black who plays a ""pretty girl"" who is obsessed with appearance and Instagram fame, and Karen Gillan who plays a nerdy girl who is awkward and insecure. Tworld of Jumanji falls to the sidelines.While is obvious from the trailers, this time the game of Jumanji is played in the form of the video game. Each character in the movie is playing a high-school aged persona, very different from the characters that each actor generally plays in films. To this end, is the main entertainment that the film brings, and is also my biggest complaint. While I enjoyed watching actors play characters that are out of their element, the movie was more about the actors playing atypical roles for themselves, and less about the world of Jumanji. This was my biggest problem with the movie. You are watching a variation of ""13 Going on 30"", ""Change Up"", or ""Freaky Friday"" more than you are a sequel to Jumanji.The longer the movie continues, the less the movie is about the world of Jumanji. By the third act of the film, the world of Jumanji is no more than a backdrop for the actors to continue goofing around and trying to sloppily wrap the story up with a good moral for the kids in the audience. We only really experience the world of Jumanji through 4 specific challenges, where each main character has their moment to shine as they are tailor-built to accomplish the challenge.The movie is predictable, and the animals, events, and challenges the actors face in the world of Jumanji are not as deep as the original film. The challenges are pretty easy and the actors make their way through it with relative ease. The introduction of a villain in this film was unnecessary, as overcoming the game should be more than enough conflict for our heroes (as it was in the first film), to interest and satisfy the audience. The villain was weak to the point of being forgettable (one of my friends actually forgot about this character completely).While the action/adventure portion of the film never grows legs, the comedy portion of the movie is where it really shines. Each actor and actress did a great job at playing characters that are out of their element and they are visibly enjoying doing so on-screen. Kevin Hart is the one actor who failed to really embrace his alternate persona (he plays the buff sports jock), as he defaults to the standard Kevin Hart routine of being black and being short jokes. Basically Kevin Hart plays himself, while the other actors really play something unique from what you sehese three do incredible jobs performing outside of their element and are really the stars of the show.Don't go into Jumanji: Welcome to the Jungle expecting it to be an action-adventure as you will leave disappointed. However it does succeed at being a comedy and was still an incredibly entertaining time at the movies and will be a movie that adults and kids can watch together and have a great time.As a word of caution: this film is advertised as a family film, and keeps the gore to be non-existent (when people die they just dissapear, you don't ever see blood or gore). However there is a fair amount of adult language and adult jokes in the movie, making it hard to recommend for anyone with young children. Several jokes of male parts, several are drawn out significantly (Jack Black's character is technically a woman and spends about 90-120 seconds of screen time experiencing being a man for the first time). There are several similar comments/remarks/jokes throughout where she refers to her new-found body parts."
"531",4,"  Really good comedy movie. Funny and entertaining, doesn't overstay its welcome, fun to watch. Definitely recommended."
"532",5,"  Didn't think it was going to be that good, but I was so surprisingly blown away by the entire new take on Jumanji.Karen Gillan, took me almost the entire film to finally figured out where I have seen this total hottie before. (It was only like 2 seasons of Doctor Who). But besides the good looks, she totally rocked the inner nerd's attempt at being a sexy seductress. Totally comical.Dwayne Johnson turned in good performance in the type of roles he is very good at. Not Academy Awards worthy, but entertaining.Kevin Hart (congratulations on your prediction that the Eagles will soar over the Patriots!!!) and Jack Black were awesome supporting characters in this movie. Totally worth going to see twice or more. No wonder it ranked top of the Block Office again after being out more than 2 months."
"533",4.5,"  Plot stayed all in one. Great Cast, Funny Moments, Kevin Hart. Jack Black pretty much acting gay, its pretty hilarious."
"534",5,"  I'll admit that I was very skeptical when I saw that a new Jumanji movie was to be released. I loved the one with Robin Williams, and I'm tired of remakes, reboots, and even sequels to some extent. But as I saw more and more previews, I really began to change my opinion on whether I would see this movie. Finally got to see it last week, and I can't say enough great things about it. The premise of the story is the same: people get trapped in a game. But the way the story played out was new. The story was very well written. The action was fun. There was a lot of comedic events within the movie as well as some moments hat might make you tear up a little. The call-back to the original movie was brilliant. All the actors did a great job. I wish I had the time to see it again in the theater, but I can't wait until it comes out on iTunes so I can watch it again and again."
"535",4,"  Actually pretty decent. Funny and updated twist on the classic"
"536",4,"  Really cute and funny. This is a far departure from the original book, but I think a great improvement too."
"537",5,"  This film was SO funny. I watched this with one of my friends and we couldn't stop laughing."
"538",4.5,"  I think this is one of the best action comedies I've seen. The plot is built on nice character moments which both provide seriousness, comedy and actually grow the characters. The sense of peril also feels real, and I had actual goosebumps in the theater. For the most part, the comedy hits home, but a couple of the gags were a bit juvenile for my tastes. Even those didn't break with the tone of the scenes though, so it didn't ruin my enjoyment. I would recommend this film to anyone."
"539",3.5,"  The story is a little bit predictable, but that is overshadowed by the great and funny performance of the actors."
"540",0.5,"  not enough niggas0/10. only one nigga, who was a lame ass"
"541",4.5,"  Funny film that keeps you on the edge of your seat ready for more! However, the humor levels go way down toward the ending, which in my opinion, the level should have gone up. Definitely worth a watch."
"542",4.5,"  Absolutely too much fun...!!!Highly recommend this one to everyone, worth not onyl seeing but seeing againThis passes my ""Blue Ray Test"" (is it worth owning permanently?)Critics as usual have too much to think about rather than simply telling us it is a good movie or not..This one is actually BETTER than the original, but the Critics are too busy 'defending their craft' to see it"
"543",5,"  What a good movie! With the amazing cast Dwayne Johnson, Kevin Hart, Jack Black, I would see it again. One of my favourite movies."
"544",5,"  Pretty good for a sequel. Loved every minute of it"
"545",2,"  Divertida pero con pruebas muy b�sicas para los jugadores, nada inteligente ni emocionante y con un humor adolescente que se torna aburrido después de un rato. Además, tuve la desgracia de verla en una sala con doblaje mejicano lo cual la hace más desesperante."
"546",4,"  Went to watch this movie with the wife as it was her turn to choose. I was pleasantly surprised by this movie. I enjoyed the flick from start to finish. Ruby Roundhouse is a babe!"
"547",3.5,"  Solidly entertaining."
"548",5,"  Afraid that this would be made purely for the nostalgia, and not respect the original, this was a giant surprise. I don't know why, the cast is stacked! The Rock brings it, in this and all his movies, but Jack Black is the runaway character!! Pushes the narrative forward, without disrespecting the original!"
"549",5,"  Funny funny funny funny funny funny funny funny funny funny funny funny funny funny funny is all I have to say about that"
"550",2.5,"  I found this film fun, but it was not as thrilling and captivating as the trailers lead me to believe. Seeing it in 3-D was just as unfulfilling. In my opinion, this one is best for the DVDs. The original had a LOT more character."
"551",2,"  I was really looking forward to movie. It's a shame it was such a disappointment .The only thing that was good about this movie were the actors, who did their best with the downright awful and BORING dialogue.I found myself going to sleep after the 100th time that a character had to be motivated to continue on with something.Shame, the comedy was great at mostly, shame it's the story that didn't work out."
"552",4.5,"  Better than I figured for a -Part 2. Well worth the view!"
"553",0.5,"  not as funny as it could have been"
"554",3.5,"  Fun and entertaining. The original was better though."
"555",4.5,"  kevin heart stoll the show"
"556",4,"  Not as good as the original movie, but very emtertaining and with a lot of the spirit of the first Jumanji and with a very good humor and beautiful action scenes."
"557",4,"  This was awesome. A reboot I could really get behind. See it"
"558",5,"  well acted directed and funny with good moments of emotional content too seen it 6 times and will probably see it a few more"
"559",3,"  It's hard to beat the original. This had a completely different atmosphere. It's more like Tomb Raider."
"560",5,"  It's rare when a sequel tops the original"
"561",3,"  Dwayne J. y Kevin Hart es una de las mejores parejas actuales de comedia pero la pelicula no se tuvo que haber centrado en eso.Fue interesante a ratos."
"562",4.5,"  One of my absolute favorites of 2017.Amazing movie that will become it's own classic."
"563",5,"  Dwayne Johnson does a phenomenal job playing Spencer & Jack Black playing Bethany."
"564",3,"  predictable, occasionally funny"
"565",3,"  Mostly painless; national comedic treasure Jack Black gives everything he's got to help elevate more than a few scenes."
"566",3,"  I really enjoy the movie have quite a lot of funny moments. Was good for a Sunday movie."
"567",4,"  Jumanji is an adequate blockbuster that takes its time in developing the protagonists, introducing and overcoming internal struggles, and teaching each character a lesson in the process. Each star plays as an insecure high school teenager, who, now in a video game, has been provided with super powers to take on menacing threats that are far worse than anything they had encountered before in the real world. The cast does a hilarious job playing as stereotypical teenagers, most notably Jack Black, who plays as an Instagram-obsessed valley girl in a performance that makes him feel exactly like the same girl we are presented with in the beginning of the movie. On the other end, Kevin Hart, where he did provide the kind of humor that he normally presents in any of his other comedies, didn't feel like the same character that he's supposed to be playing from the onset of the film. Karen Gillan and Dwayne Johnson are both marvelous at playing shy characters with a romance between them, and that is set up and executed in a style that many action movies have gone by over the years, only this was one of the few that put a smile on my face by the end of the movie. Go check out the movie while it's still in theaters, it's full of humorous performances and a simple story that will leave any audience member satisfied."
"568",4.5,"  Ridiculously entertaining. Worth seeing just for Jack Black's performance. I was concerned this would be a remake which couldnt possibly live up to the original. Fortunately, they came up with an entirely new story based on the Jumanji concept. Went with a group of 13, ages 7- almost 70, and everyone loved it."
"569",3,"  Overall this movie is very fun, but there are a lot of below the belt gender jokes that I wasn't too fond of. It also doesn't have the heart of the original. The video game twist was a fun idea on how to make it more modern, but they were able to figure out the premise too quickly when it wasn't a board game. Even though it felt a bit predictable to me and Karen Gillan seemed really uncomfortable in her costume I did still enjoy watching The Rock run around in the jungle."
"570",4.5,"  Its the Rock in a goofy adventure movie! Jack black does these cringing bits, that only he can pull off. Kevin Hart is damn funny and Karen Gillan is the eye candy... This was a well written and fun movie!"
"571",4.5,"  Funny and entertaining"
"572",1,"  terrible ..this movie was utter garbage..the mystical board game degenerated into a video game.Raping our childhoods with these silly sequel reboots. Jumanji becomes another victim and the Sheeple love itI could care less if I ever see these 3 actors in another movie.."
"573",3,"  A bit cringe-worthy and cliche at times. It didn't live up to the first one and they try to make up for that through special effects and jokes. This could've gone from a decent movie to a great movie if they had worked through the story more. It felt like the story was lacking throughout. The ending could've been better too."
"574",4,"  Enjoyable movie with a splash ok romance, comedy, and mainly adventure"
"575",3.5,"  A fun and new life added to a movie that we only remembered from Robin Williams's line, ""Run! It's a Stampede."" The actors portrayal of characters unlike themselves helps enthrall the audience. The movie was enjoyable, though the entire premise was poorly constructed. However, that is not why I went to see the movie so I was pleased with the outcome."
"576",0.5,"  Another stupid The Rock movie. Sad that the Jumanji name part of this movie, the real Jumanji is a classic!"
"577",5,"  This movie reviews the classic parts from the original movie and still find?s a way to be original in this wonderful classic Jumanji. It is an all ages movie where you will find yourself in laughter by the amazing performance of Kevin Hart! The Rock (Dwayne Johnson) is fantastically acted in this action packed movie. This movie will keep you on the edge of your seat through your the whole movie of all it?s vivid events! It is made to be enjoyed!"
"578",5,"  I loved these characters. Freaking hilarious."
"579",5,"  Funny movie. That's all we needed from it and we got it. Would be great to see this movie R-rated."
"580",5,"  S�per graciosa, muy buena"
"581",5,"  GO see this. I loved it. ??"
"582",5,"  It's fun, fun, fun. The acting is good, the story is good, it's pure entertainment. God bless Robin Williams but this one is better. And I've missed you Amy Pond!"
"583",3.5,"  Escapist family fare that benefits from a likeable cast and a fun concept."
"584",3.5,"  Using the standard set by the first Jumanji, this film was very good. It adopted a modern look of the classic story but with a fresh and overall funny attitude. Now, this is not Oscar nomination material, but you should not be expecting that."
"585",4,"  One of the funniest movies I've seen in a long time. Jack Black is a more convincing highschool girl than most teenage girl actors. Dwayne Johnson delivers a surprisingly strong and self-aware performance, and Kevin Hart is being Kevin Hart so if you like him in anything else you'll like him here. The movie does a great job of unashamedly including every action movie trope every and making it very obvious it was done on purpose. It's campy, it's fun, it's got a surprising amount of character and charm to it, and it's just a joy to watch.My two gripes are that I wish they played up the video game theme just a little more. It kind of fades in and out of focus during the movie. Sometimes, it's obvious and fun and you can tell the writers have played old-school action games like Tomb Raider. Other times the movie kind of forgets, especially when the focus shifts to the characters. Also, the CGI is a bit below 2018 expectations, and they missed a great opportunity to make a joke about bad graphics. Other than that, super fun movie. Not the most groundbreaking movie, but just a good time for all."
"586",4.5,"  Everyone in the family found something to love about this movie. Hilarious, great acting, excellent expansion of the franchise, and a touching ending. Loved it!"
"587",5,"  Karen was amazing, so happy for her & owning her character Ruby Roudhouse :D"
"588",5,"  Fantastic, light hearted fast moving with just the right amount of laughs added in"
"589",5,"  Jumanji was excellent, fingers crossed for a 3."
"590",4.5,"  Dwayne & Jack Black were great potraying their characters."
"591",5,"  Loved this movie, one of the best of 20 17."
"592",4.5,"  Interesting and fun!"
"593",4,"  Well, Dwayne Johnson was a great choice to act Spencer in the Jumanji World. The cast was really awesome too ."
"594",3.5,"  I liked this movie, but probably not as much as others. I feel like I knew what was going to happen before it happened, However, I was entertained and enjoyed the laughs this movie offered. :)"
"595",3.5,"  The trailer had the best parts. But still I enjoyed it. It was a good upgrade from the original to modernize it. The cast is great and everyone is fantastic. My favorite is still Jack Black! He is hysterical. But I actually was impressed with Jonas."
"596",2.5,"  Slow, slower, slowest. OK it´s beautifully evocative of the 1980s. Summer in Italy. Apricots. Lots of swimming_ Will Elio go for the girl Mazia, or the creep Oliver. It takes a lot of deciding ' a lot of shots of Elio in his shorts (the same ones - he has a limited range of underwear) Anyway Oliver doesn't deserve him. By the time we get to the end we have lost the will to live and no number of bike rides will do..."
"597",4,"  Enjoyable film with a fresh spin off the original."
"598",3,"  I truly don't know how the rock keeps putting his money that are not brilliantly acted or produced but just entertaining enough to keep coming back to his films for some reason. (outside F&F franchise). The real teens simply can be cut out of the movie since its poorly acted anyways, but the in-game stuff is where the cringe stops (most of the time)."
"599",5,"  Loved it! Fun from start to finish."
"600",3.5,"  Very enjoyable film. Laughs at every turn and solid performances turned in by The Rock and company. For me a definite buy on Blu-Ray"
"601",3.5,"  It was a fun film to watch overall. While it wasn't anything special and the some of the characters themselves felt kind of bland, I'm still glad this movie was made and had a blast seeing Kevin hart and the rock on the big screen again"
"602",5,"  The movie was hilarious and well made. A little too adult for children but enjoyable for the audience who grew up on the original."
"603",4.5,"  Puts you in the mind of a classic adventure type film. RPG gamers are going to love it."
"604",4.5,"  funny action packed movie that does justice to the first movie"
"605",3.5,"  The movie was quite a fun with family and kids. Its been a long from last one but they have maintained the thrill in it."
"606",5,"  Bust a gut end to end laughter HIGHLY reccomend"
"607",4,"  Thought it was going to be another soft reboot but was greatly pleased with the outcome. As fun as a jumanji movie can get and the actor's delivery was on point."
"608",5,"  Tons of fun and laughs!"
"609",5,"  love love freaking loved it!"
"610",5,"  Hilarious! Great Cast! Great Dialogue! Loved it!!"
"611",3.5,"  Was a fan of the original and thought I'd hate the new version but was pleasantly surprised."
"612",5,"  Dwayne Johnson & Kevin Hart make a damn fine duo"
"613",4,"  I would've really loved it had I not already seen the whole thing including all the jokes in trailer. It's good."
"614",4.5,"  Good writing, good acting, nice effects, just an overall fun and entertaining movie."
"615",5,"  Got to go see this with my daughter 2 weeks early with Amazon early access and I tell you it was amazing... Not only was it a great comedy but it had so many layers ... It touched on everything friendships, not fitting in, and so many things ... It has easily become one of our favorite movies and have since seen it with my other daughter and two of my friends.... Go see this movie ... And laugh you butt off"
"616",4.5,"  Saw the new Jumanji today & it was actually pretty damn good! Intended for an entire family audience than the last, had some good self-aware jokes."
"617",4.5,"  A very fun moviegoing experience that leaves audiences satisfied after modernizing the original premise it was based on, as well as providing ample time for Jack Black to comment on his anatomy."
"618",5,"  I loved this movie and can't wait to buy it on blu-ray"
"619",5,"  Simply put, one of the best films of the year. 9/10"
"620",3,"  Pretty dumb but still entertaining I guess."
"621",4.5,"  Lots of fun! �~ ð~ ð~"
"622",2.5,"  There's some fun to be had but it was a rather forgettable time."
"623",0.5,"  Yesterday I saw Jumanji with a friend.We left after one hour. I could not bear it any longer.That movie is the worst I have seen in a very long time. Normally that's not a reason to post something on instagram, but I want to tell you what is so awful about that movie.It is full of prejudices and stereotypes. A few examples after the ""plot"": There are four teenagers who get sucked into the game Jumanji. By getting sucked into the game they also receive the bodies an abilities of the game characters.One of those teenagers is black. At first, he is a rather cool guy, but bad in school. First shit: why has the black guy to perform bad in school? Second shit: When he is finally transformed into the character he changes from the cool guy into the dumb guy, the one people laugh about. He becomes the joke of the group. And he acts like so many other black joke characters in US-American movies: He is short tempered and clumsy. Why always the black guy? I mean really: Why does it always have to be the black guy who is the clumsy sidekick of the main hero (who is most of the time white)?Third shit: One girl happens to be the smart one who does not want to participate in gym class and is rather shy. When she is transformed she becomes a sexy killer machine who later has to flirt with some guys in the game to distract them. Another girl (now transformed into a chubby man) teaches the sexy killer machine how to flirt with guys in general, because the smart one has never done it and does not know how. Why does the smart girl needs to be taught by the ""cool and pretty"" girl (now the chubby guy) how to flirt with guys? I don't get it. She is good looking and very intelligent, she will get a man (if she wants to) not by knowing how to flirt with dumb-ass guys who only want to f*** you/her but by being amazing. Why is it presented in this movie as if the ability to flirt with guys is necessary for girls/women?The story itself is crap, too. I cannot recommend the movie at all and I am so looking forward for the humanistic and feminist revolution which is so long overdue for all of us: women, men, people of colour (why is the colour even still an issue?), people with different sexualities and so on and so on.I'm so sick of all that chauvinistic, racist, homophobic etc. bullshit and nonsense!!!!!"
"624",4,"  Surprisingly very good. Funny, different than the original, and I think better than the original. Some life lessons in there too for kids about friendships. Some language, but mainly great."
"625",4.5,"  Jack Black puts his comedic presence back on the map. The Rock and Kevin Hart are highly entertaining as usual. However, Nick Jonas almost stole the show with impressive character development in a minor role."
"626",4,"  Really liked it. Southland w/Shawn, R&JWould re-watch"
"627",3.5,"  It's exactly what you would expect from a movie with Dwayne Johnson, Kevin Hart and Jack Black. It's funny and fun, but don't expect the actors to stretch to play their characters. It's the Rock in the jungle, wiith Kevin Hart making constant short jokes and comments about his inadequacies, while Jack Black plays an off the wall diva."
"628",4,"  This film is a hilarious and fun twist on the original...Jack Black is the stand out, but the whole cast commits and it works"
"629",5,"  It was great to find a movie that all three of my kids could get into even though one typically likes cartoons, one is a ""tween"" and wants characters, and the other is fifteen and often disinterested in films. I was thrilled that this wasn't the same as the original and jokes about the new generation on their cell phones in class had me laughing."
"630",5,"  I loved this movie and really want to go see it again!!!"
"631",5,"  In a world where a lot of sequels fail, Jumanji succeeds thanks to the amazing cast"
"632",5,"  This is by far my favorite Jumanji. The one with Robin Williams use to be my favorite before I saw this, so many laughs... my favorite was Bethany played by jack black..he is always phenomenal"
"633",4.5,"  Not really a fan of Kevin Harts shitck but Jumanji was a great film nonetheless & you can tell the cast had a lot of fun playing their characters."
"634",4.5,"  Loved Karen Gillan & Dwayne Johnson in this film. They really brought the action and a lot of humor."
"635",4,"  Finally got round to watching Jumanji, it was actually very funny.Long live the Dwayne Johnson x Kevin Hart formula."
"636",5,"  It was nice to see a different take on the movie I enjoyed watching. It was hilarious and kept me entertained."
"637",4.5,"  This was an AMAZING watch & a pretty good sequel to the original. After dreading watching it, I finally saw it with some friends and it was really enjoyable. Kooky at places, but just enough. Would recommend to anyone who has seen the original."
"638",5,"  Highly recommend ! it was hilarious"
"639",2.5,"  Oddly enough, The Rock's most personal movie."
"640",2,"  Just awful. The movie just didn't spellbound you in its story and scenes as the original. The movie just slightly works due to its nonsensical humor"
"641",4,"  Great movie. I was skeptical that they could pull off a part 2 this much later and make it work and be relevant to life then and now. It's quite funny but also touches on some topics of self image that every high schooler should hear."
"642",3,"  This is a very funny movie, to stay watching when one zaps"
"643",3.5,"  Had some good laughs"
"644",5,"  Jumanji Welcome to the Jungle was a really good movie way better then expected. It had good humor and the story was also really well done, it is worth watching"
"645",4,"  Jumanji was really fun and had enough things that were nostalgic but a lot of new things that are a new and exciting.  Dwayne the rock johnson and Kevin Hart were all great. If they make a sequel, I hope they put enough care into like they did this with this movie."
"646",4,"  This looked like it might be a movie that showed all of the best parts in the trailers, and that was not the case at all. We really enjoyed it."
"647",3,"  It was an alright movie and pretty funny actually ! I really expected the film to be completely trash but I was wrong"
"648",4.5,"  If we don't talk about the old version of Jumanji, This it the best Jumanji movie for me"
"649",3.5,"  what's there to say, it's an action movie revival of jumanji with the rock. that being said, it plays as an action movie with the rock."
"650",4,"  Quite funny and actually better than expected, even the first one!"
"651",3,"  Yet another testament to the growing Hollywood trend of remakes, sequels, and reboots that only encapsulate a shell of what their predecessors represented. Instead of the tender musings on childhood, adulthood, time, and fear that the original possessed, we get some recycled thematics that you can find in any 80's high school flick. Instead of the smart and effective humor that made the original film so entertaining, we get dick jokes. It simply doesn't even flick a booger in the direction of the original. . .but it's still watchable. Yes, even I'll admit - though I wasn't looking forward to this flick at all (and although I still ended up not even liking it that much) it ended up containing a bit more competency than I was expecting. The video-game-isms are entertaining, the lead performances are definitely stimulating, and even though there are still some glaring, fundamental issues with it, ""Jumanji: Welcome To The Jungle"" is still somehow worth the watch."
"652",3.5,"  This movie is way better than I thought it would be. It was pretty funny. But it was also pretty cliche. Overall not a bad movie. Pretty enjoyable."
"653",3,"  Ok, this movie will not win any major awards but what it will do is entertain you to no end. Funny, clever, well written, and the onscreen chemistry between all the actors is just superb. Go see it if you want a silly, fun night out and away from your problems. You will laugh and cheer and be glad you saw it ... unlike Star Wars The Last Jedi -- once that abomination is seen it cannot be unseen."
"654",4.5,"  great funny movie, one that I could watch over and over. Great choice of characters and cast."
"655",2,"  Ridiculously sexist outfit for Karen, and of course her first talent is to be a sexual distraction to the enemy. Her dance fighting took forever compared to her male counterpart."
"656",4,"  Jack Black does scary accurate impressions of a 15 year old girl."
"657",4,"  Solid 4 stars for this movie - I was sold when I found out The Rock and Jack Black were cast :) Totally awesome premise, how they went in and came back out as totally different people. I also really liked the action involved and the way they played in the original movie. It was not just a reboot, it was a whole new movie."
"658",3,"  Good balance of humour with its kid friendly action, but plays it a little too safe in my eyes. I felt the story could have done with been up a level from PG."
"659",5,"  Never seen people Laugh out Loud in Cinema like they did in Junmaji 2. The movie is so fun to watch specially for gamers. I enjoyed every minute of it , spectacular movie, beautifully made and a must see."
"660",4,"  Enjoyable, I see little flaw in it. The good fun the main cast brings is welcome. It's not much more than that though - Good Fun."
"661",5,"  Great movie, great ending! Nice acting, good plot, great action scenes & hilarious moments."
"662",5,"  Great movie! It's HILARIOUS and I feel that it is the best comedy of the year hands down. This is a must watch, I loved it so much I'm buying it when it comes out!"
"663",5,"  � uma comédia leve, e eles não tentaram imitar aspectos do outro filme o tempo inteiro, acho que trouxe um novo ar para o filme. Muito bom."
"664",3.5,"  Better than I thought it'd be!"
"665",5,"  Saw it and loved it. Fun movie! I love The Rock, however Jack Black steals scene after scene! My 2 cents."
"666",4,"  I did not expect the movie to be so charming and fun, but it was - especially for all us old school RPG players. I laughed out loud several times and would definitely recommend it!"
"667",4.5,"  Fun, fun , fun! Awesome acting, hilarious, cool sets and costumes, and modern CGI. Very entertaining for any age and gender."
"668",5,"  20+ years from now, this will be a classic of it's own. Great cast"
"669",4,"  Better than original"
"670",4.5,"  Apart from Kevin Hart, you really by the cast as their characters. Really good acting and great chemistry between the cast."
"671",5,"  Dwayne The Rock Johnson is awesome. Bonafide leading man."
"672",3,"  Not bad but not nearly as memorable as the original."
"673",3,"  Entertaining and fun."
"674",5,"  I really liked this movie, good balance of comedy & Action Jack Black is the true star of this movie not Dwayne Johnson"
"675",5,"  Pretty good movie! Really interesting and amazing!"
"676",4,"  It distances itself enough to not be a remake of the original film. I love the direction that they took with this story. I also think the casting was perfect. Everyone involved were absolutely born for these roles."
"677",4,"  THIS MOVIE IS FUCKING HILARIOUS! Seen it twice..."
"678",4.5,"  THIS MOVIE IS FANTASTIC !! wooo"
